"ResponseId","state","juris","species","dur","timechange","field","career","agency","surveyYear","minCareer","idk","CC","duration.cent","career.cent","management_shift"
"R_3Si9tax1RwMIZLT","Massachusetts","Multi-state network of sites","Acer",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.158805000582401,0.777303258476267,1
"R_62Ll7ZFWepKPSWn","Maine","Multi-state network of sites","Acer",20,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_7qkAjat39MtPBoG","Massachusetts","Network of sites within one state/province","Phragmites",25,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.94449243814931,0.777303258476267,1
"R_3DHks2vVgdNJOBn","Michigan","Network of sites within one state/province","Phragmites",10,"At the same time despite changing phenology","Invasive plant management ","2 to 5 years","Nongovernmental Organization",2026,2,1,1,-0.0273489106616695,-1.84135100705524,0
"R_5FqDfQSEijhcVoz","Vermont","Multi-state network of sites","Phragmites",10,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.0273489106616695,0.777303258476267,1
"R_5V0AX8smWwEqt7X","Quebec","Network of sites within one state/province","Phragmites",5,"Treatment starting earlier due to changing phenology","Invasive plant management ","6 to 10 years","Tribal/First Nation",2026,6,1,1,-0.684629360265329,-0.532023874289486,1
"R_5q56JqF0jN1J5xT","New Hampshire","Multi-state network of sites","Phragmites",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.0273489106616695,0.777303258476267,1
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Phragmites",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_7EvlQO9OfQ8OoER","Michigan","Network of sites within one state/province","Phragmites",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_5GB0QBBYaO426fP","Maine","Single site","Phragmites",5,"At the same time despite changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-0.684629360265329,0.777303258476267,0
"R_3Ed8zccgOdxwidw","Massachusetts","Network of sites within one state/province","Phragmites",NA,"At the same time despite changing phenology","Other (I work with invasive plants but not as a manager, researcher, or extension)","10+ years","City/Municipal Government",2026,10,1,1,NA,0.777303258476267,0
"R_5rdlHlOy7XfBCJX","Rhode Island","Network of sites within one state/province","Phragmites",5,"At the same time despite changing phenology","Invasive plant management ","6 to 10 years","State Government",2026,6,1,1,-0.684629360265329,-0.532023874289486,0
"R_7MHtOez4Anav6YF","New York","Network of sites within one state/province","Phragmites",5,"At the same time despite changing phenology","Invasive plant extension","6 to 10 years","Nongovernmental Organization",2026,6,1,1,-0.684629360265329,-0.532023874289486,0
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Phragmites",2,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,-1.07899763002752,-0.532023874289486,1
"R_7iywZfD9qBljGo1","Indiana","Network of sites within one state/province","Phragmites",3,"Treatment starting earlier due to changing phenology","Invasive plant management ","6 to 10 years","Other",2026,6,1,1,-0.947541540106792,-0.532023874289486,1
"R_6M9cNcffDgSe0XJ","Massachusetts","Single site","Phragmites",3,"At the same time despite changing phenology","Invasive plant management ","6 to 10 years","Nongovernmental Organization",2026,6,1,1,-0.947541540106792,-0.532023874289486,0
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Phragmites",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_3lpMOKMac0cgCvT","Massachusetts","Network of sites within one state/province","Phragmites",2,"At the same time despite changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-1.07899763002752,0.777303258476267,0
"R_3VxbJkG46TDSZKp","Pennsylvania","Multi-state network of sites","Phragmites",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_5pzvxrP2azfmvYJ","Michigan","Network of sites within one state/province","Phragmites",12,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Other",2026,10,1,1,0.235563269179794,0.777303258476267,1
"R_7IvjAhNgByZUh4p","Michigan","Network of sites within one state/province","Phragmites",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-0.0273489106616695,0.777303258476267,1
"R_1jvRN5ofBQAxAQE","Rhode Island","Single site","Phragmites",8,"Treatment ending later due to changing phenology","Invasive plant research/science","6 to 10 years","Other",2026,6,1,1,-0.290261090503133,-0.532023874289486,1
"R_51hjoFYUg74WFmz","Massachusetts","Network of sites within one state/province","Phragmites",25,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.94449243814931,0.777303258476267,1
"R_1EGs8JgbiTLIdrk","Michigan","Multi-state network of sites","Phragmites",12,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,0.235563269179794,0.777303258476267,1
"R_5hAPDFkgmRMkZzy","New York","Network of sites within one state/province","Ligustrum",3,"At the same time despite changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.947541540106792,0.777303258476267,0
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Ligustrum",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_7EvlQO9OfQ8OoER","Michigan","Network of sites within one state/province","Ligustrum",20,"At the same time despite changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,1.28721198854565,0.777303258476267,0
"R_5GB0QBBYaO426fP","Maine","Single site","Ligustrum",2,"At the same time despite changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-1.07899763002752,0.777303258476267,0
"R_3Qxjb9i4NVkgesX","Massachusetts","Network of sites within one state/province","Ligustrum",10,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.0273489106616695,0.777303258476267,1
"R_3Ed8zccgOdxwidw","Massachusetts","Network of sites within one state/province","Ligustrum",NA,"At the same time despite changing phenology","Other (I work with invasive plants but not as a manager, researcher, or extension)","10+ years","City/Municipal Government",2026,10,1,1,NA,0.777303258476267,0
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Ligustrum",2,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,-1.07899763002752,-0.532023874289486,1
"R_3Z0oewLXyyqJj9v","Virginia","Multi-state network of sites","Ligustrum",6,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.553173270344597,0.777303258476267,1
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Ligustrum",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_3lpMOKMac0cgCvT","Massachusetts","Network of sites within one state/province","Ligustrum",2,"At the same time despite changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-1.07899763002752,0.777303258476267,0
"R_3VxbJkG46TDSZKp","Pennsylvania","Multi-state network of sites","Ligustrum",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,-0.158805000582401,0.777303258476267,1
"R_6lGDmKoRK5yHshi","Maine","Single site","Ligustrum",10,"At the same time despite changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,-0.0273489106616695,0.777303258476267,0
"R_6Q75yjxK5fIfXwZ","Maryland","Network of sites within one state/province","Ligustrum",5,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","County Government",2026,10,1,1,-0.684629360265329,0.777303258476267,1
"R_1jvRN5ofBQAxAQE","Rhode Island","Single site","Ligustrum",10,"Treatment ending later due to changing phenology","Invasive plant research/science","6 to 10 years","Other",2026,6,1,1,-0.0273489106616695,-0.532023874289486,1
"R_6RfvvrSVaZFoLRH","Virginia","Network of sites within one state/province","Ligustrum",12,"At the same time despite changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,0.235563269179794,0.777303258476267,0
"R_3Si9tax1RwMIZLT","Massachusetts","Multi-state network of sites","Ligustrum",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.158805000582401,0.777303258476267,1
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Cytisus",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_5hAPDFkgmRMkZzy","New York","Network of sites within one state/province","Centaurea",5,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.684629360265329,0.777303258476267,1
"R_5FqDfQSEijhcVoz","Vermont","Multi-state network of sites","Centaurea",5,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.684629360265329,0.777303258476267,1
"R_5V0AX8smWwEqt7X","Quebec","Network of sites within one state/province","Centaurea",4,"At the same time despite changing phenology","Invasive plant management ","6 to 10 years","Tribal/First Nation",2026,6,1,1,-0.81608545018606,-0.532023874289486,0
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Centaurea",20,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_3Hq4RrgAKLo0gVL","Massachusetts"," Other (please specify)","Centaurea",20,"Treatment ending later due to changing phenology","Invasive plant management ","2 to 5 years","City/Municipal Government",2026,2,1,1,1.28721198854565,-1.84135100705524,1
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Centaurea",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_3VxbJkG46TDSZKp","Pennsylvania","Multi-state network of sites","Centaurea",19,"At the same time despite changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.15575589862492,0.777303258476267,0
"R_7IvjAhNgByZUh4p","Michigan","Network of sites within one state/province","Centaurea",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-0.0273489106616695,0.777303258476267,1
"R_1CCn7PCFILz7KFm","Vermont","Network of sites within one state/province","Centaurea",8,"At the same time despite changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.290261090503133,0.777303258476267,0
"R_51hjoFYUg74WFmz","Massachusetts","Network of sites within one state/province","Centaurea",25,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.94449243814931,0.777303258476267,1
"R_7zqDdqzI3278NXi","Maryland","Network of sites within one state/province","Ailanthis",NA,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,NA,0.777303258476267,1
"R_5hAPDFkgmRMkZzy","New York","Network of sites within one state/province","Ailanthis",3,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.947541540106792,0.777303258476267,1
"R_3DHks2vVgdNJOBn","Michigan","Network of sites within one state/province","Ailanthis",10,"At the same time despite changing phenology","Invasive plant management ","2 to 5 years","Nongovernmental Organization",2026,2,1,1,-0.0273489106616695,-1.84135100705524,0
"R_5q56JqF0jN1J5xT","New Hampshire","Multi-state network of sites","Ailanthis",20,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Ailanthis",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_5IQt3joF5gjoi45","Kentucky","Network of sites within one state/province","Ailanthis",2,"Treatment ending later due to changing phenology","Invasive plant management ","Less than 2 years","State Government",2026,0.1,1,1,-1.07899763002752,-2.46328139511897,1
"R_5H6Li12o7rFfCKo","Rhode Island","Network of sites within one state/province","Ailanthis",1,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-1.21045371994826,0.777303258476267,1
"R_5rdlHlOy7XfBCJX","Rhode Island","Network of sites within one state/province","Ailanthis",5,"At the same time despite changing phenology","Invasive plant management ","6 to 10 years","State Government",2026,6,1,1,-0.684629360265329,-0.532023874289486,0
"R_5Kr2fz6TZxQx0Uu","Connecticut","Single site","Ailanthis",NA,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology,Starting earlier or ending later for other reasons","Other (I work with invasive plants but not as a manager, researcher, or extension)","6 to 10 years","Other",2026,6,1,1,NA,-0.532023874289486,1
"R_3Z0oewLXyyqJj9v","Virginia","Multi-state network of sites","Ailanthis",6,"Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.553173270344597,0.777303258476267,1
"R_7eqSNbi6mQ46E1Z","Virginia","Multi-state network of sites","Ailanthis",20,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,1.28721198854565,0.777303258476267,1
"R_3lpMOKMac0cgCvT","Massachusetts","Network of sites within one state/province","Ailanthis",2,"At the same time despite changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-1.07899763002752,0.777303258476267,0
"R_3VxbJkG46TDSZKp","Pennsylvania","Multi-state network of sites","Ailanthis",19,"At the same time despite changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,1.15575589862492,0.777303258476267,0
"R_7IvjAhNgByZUh4p","Michigan","Network of sites within one state/province","Ailanthis",2,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-1.07899763002752,0.777303258476267,1
"R_6Q75yjxK5fIfXwZ","Maryland","Network of sites within one state/province","Ailanthis",3,"At the same time despite changing phenology","Invasive plant management ","10+ years","County Government",2026,10,1,1,-0.947541540106792,0.777303258476267,0
"R_3mwJdcOf68mSU8i","Ohio"," Other (please specify)","Ailanthis",10,"At the same time despite changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.0273489106616695,0.777303258476267,0
"R_6RfvvrSVaZFoLRH","Virginia","Network of sites within one state/province","Ailanthis",12,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,0.235563269179794,0.777303258476267,1
"R_3Si9tax1RwMIZLT","Massachusetts","Multi-state network of sites","Ailanthis",9,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,-0.158805000582401,0.777303258476267,1
"R_5FqDfQSEijhcVoz","Vermont","Multi-state network of sites","Pastinaca",15,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Industry/Private Sector",2026,10,1,1,0.62993153894199,0.777303258476267,1
"R_5V0AX8smWwEqt7X","Quebec","Network of sites within one state/province","Pastinaca",5,"Treatment starting earlier due to changing phenology","Invasive plant management ","6 to 10 years","Tribal/First Nation",2026,6,1,1,-0.684629360265329,-0.532023874289486,1
"R_3OZoTtXsYc0ZVCo","Michigan","Network of sites within one state/province","Pastinaca",15,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","State Government",2026,10,1,1,0.62993153894199,0.777303258476267,1
"R_3VxbJkG46TDSZKp","Pennsylvania","Multi-state network of sites","Pastinaca",3,"At the same time despite changing phenology","Invasive plant management ","10+ years"," Federal Government",2026,10,1,1,-0.947541540106792,0.777303258476267,0
"R_5pzvxrP2azfmvYJ","Michigan","Network of sites within one state/province","Pastinaca",14,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","Other",2026,10,1,1,0.498475449021258,0.777303258476267,1
"R_7IvjAhNgByZUh4p","Michigan","Network of sites within one state/province","Pastinaca",10,"Treatment starting earlier due to changing phenology,Treatment ending later due to changing phenology","Invasive plant management ","10+ years","City/Municipal Government",2026,10,1,1,-0.0273489106616695,0.777303258476267,1
"R_1EGs8JgbiTLIdrk","Michigan","Multi-state network of sites","Pastinaca",10,"Treatment starting earlier due to changing phenology","Invasive plant management ","10+ years","Nongovernmental Organization",2026,10,1,1,-0.0273489106616695,0.777303258476267,1
